footpath_id,address,clue_sa,asset_type,deltaz,distance,grade1in,mcc_id,mccid_int,rlmax,rlmin,segside,statusid,streetid,street_group,start_lat,start_lon,end_lat,end_lon
24920,Flemington Road between Elizabeth Street and Blackwood Street,Parkville,Road Footway,1.97,53.11,27.0,1385071.0,22686.0,31.09,29.12,North Servic,1.0,632.0,25297.0,-37.80076285399923,144.95684843284283,-37.80042174762281,144.95643347869762
16920,,"Melbourne, CBD",Road Footway,1.03,25.47,24.7,1386956.0,0.0,20.75,19.72,,0.0,0.0,18001.0,-37.810125527397325,144.9638844518403,-37.810264723265355,144.96340964278832
16929,Swanston Street between Lonsdale Street and Little Lonsdale Street,"Melbourne, CBD",Road Footway,4.17,97.05,23.3,1387549.0,20160.0,20.13,15.96,West,2.0,1114.0,17270.0,-37.811459499574106,144.96459823856378,-37.81066720435602,144.9641334312646
20135,Royal Parade between Bayles Street and Morrah Street,Parkville,Road Footway,1.81,105.26,58.2,1389638.0,22363.0,39.89,38.08,West,1.0,1041.0,21230.0,-37.79458370163944,144.95786679323882,-37.79562165383248,144.95771250729544
18752,Russell Street between Lonsdale Street and Little Lonsdale Street,"Melbourne, CBD",Road Footway,4.58,88.76,19.4,1387627.0,20152.0,24.5,19.92,West,2.0,1045.0,19911.0,-37.810749965657735,144.96701497745104,-37.8099446970191,144.96660652725768
23242,,Carlton,Road Footway,4.41,120.86,27.4,1384561.0,0.0,29.95,25.54,,0.0,0.0,23900.0,-37.80399140174441,144.95929401058686,-37.80291515156009,144.95879857410281
22615,MacKenzie Street between Victoria Street and Russell Street,"Melbourne, CBD",Road Footway,0.61,37.54,61.5,1386327.0,21609.0,32.54,31.93,,2.0,858.0,23935.0,-37.8075038719321,144.96710659292347,-37.80734256144153,144.96772689770398
27058,,East Melbourne,Road Footway,3.8,135.06,35.5,1388328.0,0.0,38.92,35.12,,0.0,0.0,27795.0,-37.80764297396546,144.9715558839857,-37.8077658929209,144.9726687767534
29147,,Carlton,Road Footway,1.41,49.64,35.2,1466273.0,0.0,35.53,34.12,,0.0,0.0,30370.0,-37.801129246736394,144.96067864221385,-37.80152484476442,144.9602502526272
27809,,Carlton,Road Footway,0.67,99.95,149.2,1384489.0,0.0,44.15,43.48,,0.0,0.0,29578.0,-37.80542086678624,144.9734416715719,-37.80430459313335,144.97363283611037
25321,,Carlton,Road Footway,5.8,168.04,29.0,1384591.0,0.0,29.11,23.31,,0.0,0.0,26339.0,-37.80412063155744,144.9604954799049,-37.802556286644,144.96077021831937
19489,Elizabeth Street between Franklin Street and Therry Street,"Melbourne, CBD",Road Footway,0.74,44.27,59.8,1386051.0,21631.0,18.73,17.99,West,2.0,599.0,19882.0,-37.80769584780045,144.96002775135844,-37.80724189902617,144.95975979954358
27704,Swanston Street between Lincoln Square North and Grattan Street,Carlton,Road Footway,1.21,95.19,78.7,1384576.0,20488.0,37.51,36.3,East,2.0,1114.0,29888.0,-37.80057372560687,144.9641178038464,-37.80165558450778,144.96389704734304
22619,La Trobe Street between Victoria Street and Exhibition Street,"Melbourne, CBD",Road Footway,5.56,134.07,24.1,1387790.0,20016.0,32.09,26.53,North,2.0,780.0,24325.0,-37.8079723945184,144.96887978240915,-37.80760167459661,144.97026308855723
29084,Little Palmerston Street between Rathdowne Street and Drummond Street,Carlton,Road Footway,3.15,90.39,28.7,1389820.0,20697.0,35.48,32.33,,3.0,828.0,29287.0,-37.79651566380023,144.9693402683331,-37.796629095414616,144.97047586648412
20883,Morrah Street between Benjamin Street and Park Drive,Parkville,Road Footway,0.82,22.3,27.2,1388020.0,22327.0,31.53,30.71,South,2.0,912.0,21587.0,-37.795618296276075,144.9554050402796,-37.795575435674564,144.95481158622195
21233,Fitzgibbon Street between Morrah Street and Bayles Street,Parkville,Road Footway,2.97,103.42,34.8,1388501.0,22356.0,38.69,35.72,East,2.0,629.0,21894.0,-37.79451962190532,144.95704319816943,-37.7955487371032,144.9568884073086
25256,Lygon Street between Palmerston Street and Lytton Street,Carlton,Road Footway,4.19,145.99,34.8,1389851.0,20538.0,45.7,41.51,West,2.0,840.0,26951.0,-37.79386621249753,144.96797930732114,-37.79527901985054,144.96770476778215
28663,,Carlton,Road Footway,0.0,0.0,0.0,1466124.0,0.0,37.11,37.11,,0.0,0.0,30370.0,-37.80070232443853,144.9600628218823,-37.80076472446422,144.9606276018499
20874,Ph8022 between Bayles Street and Gatehouse Street,Parkville,Road Footway,2.79,109.32,39.2,1388092.0,22367.0,35.89,33.1,,3.0,3227.0,21244.0,-37.79288837732053,144.95654930270425,-37.793747968061844,144.95551828406064
32420,Swanston Street between A'Beckett Street and Franklin Street,"Melbourne, CBD",Road Footway,0.42,57.39,136.6,1516528.0,21619.0,21.77,21.35,East,2.0,1114.0,32420.0,-37.808269857982616,144.96330709131462,-37.807711135614866,144.96300095550967
30081,,Carlton,Road Footway,5.61,123.59,22.0,1466082.0,0.0,44.1,38.49,,0.0,0.0,30384.0,-37.801338184884244,144.97059299186262,-37.801275427600274,144.9720912710686
29577,,Carlton,Road Footway,2.28,168.21,73.8,1466072.0,0.0,44.36,42.08,,0.0,0.0,30384.0,-37.801174975576636,144.9703554631517,-37.80228095711362,144.97181511758586
25302,,North Melbourne,Road Footway,0.42,13.21,31.4,1386662.0,0.0,26.93,26.51,,0.0,0.0,25649.0,-37.80113054530073,144.955044698638,-37.80083528906786,144.95467453866502
23256,Swanston Street between Victoria Street and Queensberry Street,Carlton,Road Footway,4.25,123.25,29.0,1388965.0,20482.0,29.98,25.73,West,2.0,1114.0,24289.0,-37.806496554144175,144.96275031983956,-37.80469291061668,144.96310454667827
26307,Grattan Street between Cardigan Street and Swanston Street,Carlton,Road Footway,1.82,79.29,43.6,1384588.0,22506.0,39.93,38.11,North,2.0,674.0,26984.0,-37.8004317099091,144.965307659528,-37.800355900470436,144.96416038989634
16921,Knox Place between Knox Lane and Swanston Street,"Melbourne, CBD",Road Footway,1.03,25.47,24.7,1386956.0,22831.0,20.75,19.72,,3.0,766.0,18001.0,-37.810163858768114,144.96390212260144,-37.81026472350037,144.96340964334973
25948,,Carlton,Road Footway,2.44,76.92,31.5,1384232.0,0.0,44.72,42.28,,0.0,0.0,26951.0,-37.793828621562746,144.96764340732724,-37.79373459689384,144.9668059416972
30132,,Carlton,Road Footway,0.6,47.5,79.2,1384330.0,0.0,26.46,25.86,,0.0,0.0,30894.0,-37.79689696617776,144.9748848916234,-37.79682900361457,144.9742109193369
20971,Franklin Street between Swanston Street and Elizabeth Street,"Melbourne, CBD",Road Footway,3.63,150.69,41.5,1385800.0,21633.0,20.75,17.12,North,2.0,644.0,21651.0,-37.8074296136414,144.96257117563857,-37.80787520560632,144.96090301523662
21305,Queensberry Street between Elizabeth Street and O'Connell Street,North Melbourne,Road Footway,0.63,33.32,52.9,1386587.0,20923.0,26.74,26.11,South,2.0,1008.0,21631.0,-37.80405110235142,144.95763454843956,-37.804136327645885,144.958142777385
26617,Waterloo Street between Lygon Street and Cardigan Street,Carlton,Road Footway,0.38,14.41,37.9,1384310.0,20774.0,49.06,48.68,,3.0,1164.0,26959.0,-37.79525961176984,144.96710517777854,-37.79520511813687,144.96655811525116
19486,Therry Street between Elizabeth Street and Queen Street,"Melbourne, CBD",Road Footway,0.99,44.58,45.0,1387492.0,21629.0,19.74,18.75,South,2.0,1120.0,19882.0,-37.807241901869006,144.9597597577911,-37.807342828302154,144.9592934286706
25589,Drummond Street between Palmerston Street and Princes Street,Carlton,Road Footway,0.82,175.43,213.9,1389882.0,20640.0,35.28,34.46,West,2.0,583.0,28606.0,-37.792539694206205,144.96971876840354,-37.79417430570878,144.9694125165074
29497,,Carlton,Road Footway,1.8,73.81,41.0,1384342.0,0.0,35.49,33.69,,0.0,0.0,29682.0,-37.79724809930494,144.96963511829418,-37.797298991013925,144.97011036061897
15144,Elizabeth Street between Little Lonsdale Street and La Trobe Street,"Melbourne, CBD",Road Footway,1.22,79.84,65.4,1387532.0,20169.0,13.56,12.34,West,2.0,599.0,15712.0,-37.810592602421615,144.96130528240832,-37.811292842475936,144.9616737316757
30460,Canning Street between Palmerston Street and Pitt Street,Carlton,Road Footway,1.03,65.04,63.1,1384275.0,20585.0,28.1,27.07,East,2.0,479.0,30918.0,-37.79644605101024,144.97324167613615,-37.79599962400992,144.9733603284098
20581,Cobden Street between Princess Street and Queensberry Street,North Melbourne,Road Footway,0.44,64.62,146.8,1385081.0,20939.0,26.93,26.49,West,2.0,520.0,20947.0,-37.804959620911134,144.95718422363737,-37.80425883777344,144.95733000432853
24284,,Carlton,Road Footway,5.4,99.38,18.4,1384490.0,0.0,29.72,24.32,,0.0,0.0,24289.0,-37.80464481121428,144.9626782792906,-37.804561507160116,144.9619334536198
24901,Swanston Street between Grattan Street and Faraday Street,Parkville,Road Footway,4.98,193.92,38.9,1384519.0,20490.0,42.71,37.73,West,2.0,1114.0,28902.0,-37.79847254698762,144.9641755863152,-37.800269618483625,144.9638270537451
29996,,Carlton,Road Footway,0.46,54.51,118.5,1388910.0,0.0,24.91,24.45,,0.0,0.0,29996.0,-37.79327234020523,144.97550677200553,-37.794366870830814,144.97531546208762
30242,Faraday Street between Canning Street and Rathdowne Street,Carlton,Road Footway,2.57,115.75,45.0,1384469.0,20673.0,36.27,33.7,South,2.0,621.0,31141.0,-37.7991481414152,144.97039559022448,-37.7992709899644,144.97176404444122
26682,,Carlton,Road Footway,0.0,0.0,0.0,1384666.0,0.0,29.35,29.35,,0.0,0.0,26682.0,-37.80257920338981,144.96134902202033,-37.80251277253286,144.96077828186625
28335,,Carlton,Road Footway,0.4,22.5,56.2,1388933.0,0.0,42.49,42.09,,0.0,0.0,28336.0,-37.79787223646619,144.96639456914426,-37.79793325339628,144.96693255389837
29929,,Carlton,Road Footway,1.6,125.21,78.3,1466081.0,0.0,43.7,42.1,,0.0,0.0,30384.0,-37.80243680478274,144.97178228955127,-37.80289166784092,144.9703047193933
19377,College Crescent between Royal Parade and Cemetery Road West,Parkville,Road Footway,3.43,268.27,78.2,1384328.0,22599.0,44.69,41.26,South,2.0,524.0,25959.0,-37.794074438618864,144.9585969828085,-37.79214083630074,144.96065659151532
20626,Little Lonsdale Street between Exhibition Street and Russell Street,"Melbourne, CBD",Road Footway,1.0,108.03,108.0,1387209.0,20036.0,23.92,22.92,South,3.0,825.0,21681.0,-37.8097549801487,144.96717441152148,-37.809414548842796,144.96840344970096
24713,Albert Street between Lansdowne Street and Eades Street,East Melbourne,Road Footway,1.87,61.5,32.9,1384828.0,20893.0,33.51,31.64,North,2.0,375.0,26105.0,-37.80980782658251,144.9792020437005,-37.80996917792686,144.98079026582303
22558,Bedford Street between Courtney Street and Peel Street,North Melbourne,Road Footway,0.86,133.41,155.1,1386594.0,21120.0,33.14,32.28,West,2.0,428.0,22890.0,-37.80272564800181,144.9551462372963,-37.80184714027926,144.9563137172123
21654,,"Melbourne, CBD",Road Footway,0.4,47.08,117.7,1389332.0,0.0,18.74,18.34,,0.0,0.0,22294.0,-37.807848604913076,144.96204311232128,-37.80834919488021,144.9622769590671
20586,Elizabeth Street between Victoria Street and Queensberry Street,Carlton,Road Footway,5.44,211.41,38.9,1385005.0,21113.0,25.53,20.09,East,1.0,599.0,22277.0,-37.80421608564101,144.95884732849868,-37.80612182159153,144.9597957486616
30930,MacArthur Place South between Canning Street and Rathdowne Street,Carlton,Road Footway,1.58,65.97,41.7,1384279.0,20671.0,34.67,33.09,South,2.0,844.0,31051.0,-37.798591676998,144.9712833086186,-37.798529763541474,144.97049521034677
22635,Spring Street between Little Bourke Street and Lonsdale Street,"Melbourne, CBD",Road Footway,1.06,92.1,86.9,1387890.0,20206.0,33.94,32.88,West,2.0,1088.0,27824.0,-37.81036465769515,144.9724451863258,-37.809568297113024,144.97203492463422
19885,Therry Street between Victoria Street and Elizabeth Street,"Melbourne, CBD",Road Footway,0.31,14.1,45.5,1390425.0,21626.0,19.03,18.72,South,2.0,1120.0,21651.0,-37.80713090499162,144.96007538569575,-37.80692542429901,144.96086848621417
15284,The Avenue between MacArthur Road and Gatehouse Street,Parkville,Road Footway,0.97,281.41,290.1,1390551.0,22377.0,41.86,40.89,West,2.0,405.0,16793.0,-37.792036505480425,144.95810240862303,-37.789946257160345,144.95723441367494
29848,Pitt Street between Canning Street and Rathdowne Street,Carlton,Road Footway,1.03,50.01,48.5,1388931.0,20651.0,30.1,29.07,South,2.0,989.0,29848.0,-37.795791178064654,144.97143284340578,-37.79584287296263,144.97209720764718
27678,Palmerston Street between Lygon Street and Keppel Street,Carlton,Road Footway,3.75,42.11,11.2,1384073.0,20497.0,46.27,42.52,South,2.0,955.0,28333.0,-37.79600302610278,144.96692658187098,-37.796073738621565,144.96756835236687
20131,Royal Parade between Morrah Street and Story Street,Parkville,Road Footway,1.24,88.47,71.3,1388640.0,22608.0,38.3,37.06,East,1.0,1041.0,22858.0,-37.79598675231408,144.95835239004606,-37.79701163475168,144.95819918299068
14566,La Trobe Street between Queen Street and Wills Street,"Melbourne, CBD",Road Footway,2.42,58.14,24.0,1387449.0,20026.0,23.76,21.34,North,2.0,780.0,32346.0,-37.811176676874375,144.9579264778325,-37.810991230721676,144.9586894779159
27788,Pelham Street between Rathdowne Street and Drummond Street,Carlton,Road Footway,1.6,96.88,60.5,1384260.0,21556.0,42.7,41.1,South,2.0,975.0,29563.0,-37.8031302658252,144.96820004675237,-37.80321041088622,144.96934937785
29292,,Carlton,Road Footway,1.96,37.48,19.1,1384312.0,0.0,39.67,37.71,,0.0,0.0,29292.0,-37.79645103597553,144.9681701381755,-37.79651021358468,144.968728960703
24985,Drummond Street between Victoria Street and Queensberry Street,Carlton,Road Footway,4.82,132.84,27.6,1389876.0,20542.0,38.13,33.31,West,2.0,583.0,24986.0,-37.80573743351104,144.96744138578194,-37.80698336023331,144.96719877747438
26361,Queensberry Street between Drummond Street and Lygon Street,Carlton,Road Footway,0.97,47.55,49.0,1384376.0,22498.0,39.54,38.57,North,2.0,1008.0,27780.0,-37.80485920951664,144.9669124435814,-37.804902522164156,144.96755286329844
28857,Palmerston Street between Canning Street and Rathdowne Street,Carlton,Road Footway,2.81,128.03,45.6,1389870.0,20780.0,31.87,29.06,North,2.0,955.0,29481.0,-37.796349446893956,144.9723543881649,-37.79632536979781,144.97087455514276
19112,A'Beckett Street between Swanston Street and Elizabeth Street,"Melbourne, CBD",Road Footway,6.61,198.45,30.0,1386054.0,21643.0,21.94,15.33,South,2.0,368.0,19895.0,-37.80926521954302,144.96106039834666,-37.80866980527937,144.96320068362925
29468,Neill Street between Princes Street and Canning Street,Carlton,Road Footway,2.2,100.91,45.9,1465997.0,20629.0,27.26,25.06,North,2.0,925.0,29833.0,-37.793135172077854,144.97440367543717,-37.79341594742189,144.97376083072496
19769,Fitzgibbon Street between Bayles Street and Degraves Street,Parkville,Road Footway,0.23,42.28,183.7,1388746.0,22357.0,38.93,38.7,East,2.0,629.0,20490.0,-37.793721564249616,144.95714262213178,-37.79433755815485,144.95703791456782
32408,Franklin Street between Elizabeth Street and Queen Street,"Melbourne, CBD",Road Footway,1.25,50.19,40.1,1386045.0,21634.0,19.15,17.9,South,2.0,644.0,32408.0,-37.80849387804691,144.95979716285655,-37.80864049753751,144.95918048485794
25252,Lygon Street between Palmerston Street and Lytton Street,Carlton,Road Footway,3.85,150.81,39.2,1384405.0,20538.0,45.12,41.27,East,2.0,840.0,28606.0,-37.79389903443012,144.96828283071912,-37.795870931122735,144.96790315522063
28869,,Carlton,Road Footway,0.6,41.2,68.7,1384076.0,0.0,36.48,35.88,,0.0,0.0,29092.0,-37.79653747173121,144.968987175258,-37.797169505716184,144.96888143906497
23941,Victoria Street between Rathdowne Street and Drummond Street,Carlton,Road Footway,0.61,37.65,61.7,1389209.0,21601.0,31.32,30.71,North,1.0,1152.0,26042.0,-37.80710928993432,144.96809866635877,-37.807141679390405,144.9686808203763
23565,,North Melbourne,Road Footway,1.67,160.4,96.0,1386658.0,0.0,29.19,27.52,,0.0,0.0,24930.0,-37.80192229545528,144.9545313647991,-37.80078723685237,144.9559700650951
22221,Morrah Street between Fitzgibbon Street and Wimble Street,Parkville,Road Footway,1.21,61.48,50.8,1387994.0,22325.0,34.71,33.5,South,2.0,912.0,22867.0,-37.79577969952321,144.95665927231698,-37.79569935694233,144.95585137224148
26938,,Carlton,Road Footway,1.22,114.35,93.7,1477322.0,0.0,31.07,29.85,,0.0,0.0,28597.0,-37.794030859652956,144.97092861280925,-37.79453797021226,144.97084165194266
30060,Grattan Street between Drummond Street and Lygon Street,Carlton,Road Footway,1.03,68.15,66.2,1388402.0,21555.0,44.31,43.28,South,2.0,674.0,30061.0,-37.80092575065632,144.96738534130748,-37.800955151364754,144.96822583849837
23291,,"Melbourne, CBD",Road Footway,5.56,134.07,24.1,1387790.0,0.0,32.09,26.53,,0.0,0.0,24325.0,-37.80758115448781,144.9702247886147,-37.80783092025787,144.96936615090544
27768,Queensberry Street between Lygon Street and Cardigan Street,Carlton,Road Footway,0.62,19.36,31.2,1384661.0,22499.0,35.72,35.1,North,2.0,1008.0,28419.0,-37.80471050049907,144.96578779087716,-37.80467851127846,144.96526606627398
30977,University Place from University Street,Carlton,Road Footway,0.76,42.19,55.5,1384361.0,20712.0,42.05,41.29,,3.0,1144.0,30978.0,-37.79976922379063,144.9690253529018,-37.7998396846311,144.96966908786405
21569,,Parkville,Road Footway,2.97,103.42,34.8,1388501.0,0.0,38.69,35.72,,0.0,0.0,21894.0,-37.79451962190532,144.95704319816943,-37.79555285138863,144.95691933833794
30937,Carlow Place between Rathdowne Street and Faraday Street,Carlton,Road Footway,0.83,44.55,53.7,1384465.0,20674.0,37.11,36.28,,3.0,485.0,31141.0,-37.7993916991769,144.97062279804206,-37.79945065391551,144.97121860694688
23522,Cemetery Road East between College Crescent and Lygon Street,Carlton,Road Footway,0.0,0.0,0.0,1556144.0,20773.0,47.86,47.86,South,1.0,497.0,26952.0,-37.79335194407216,144.96580924470086,-37.793536112960226,144.96533159803698
20844,Princes Park Drive between Cemetery Road West and MacPherson Street,Carlton,Road Footway,4.41,358.14,81.2,1466310.0,22512.0,49.07,44.66,East,2.0,997.0,21876.0,-37.791622496923026,144.9613722427211,-37.784913661078036,144.96348398938298
22639,Little Bourke Street between Spring Street and Exhibition Street,"Melbourne, CBD",Road Footway,1.78,38.4,21.6,1387340.0,20049.0,27.3,25.52,North,2.0,809.0,27824.0,-37.810973486821275,144.970314630742,-37.81078531076414,144.97104428081855
23918,Swanston Street between Victoria Street and Queensberry Street,Carlton,Road Footway,4.98,156.95,31.5,1388975.0,20482.0,28.7,23.72,East,2.0,1114.0,26021.0,-37.806528979039854,144.96304632510285,-37.80508196604075,144.96334223809473
16466,,Parkville,Road Footway,0.61,148.91,244.1,1390562.0,0.0,41.68,41.07,,0.0,0.0,16466.0,-37.79034212129336,144.95759894142142,-37.79107479701119,144.9577408845598
24612,,Carlton,Road Footway,0.87,23.25,26.7,1389938.0,0.0,24.16,23.29,,0.0,0.0,25997.0,-37.80402123321107,144.95955370207062,-37.80407754013221,144.96006723870983
24582,,Carlton,Road Footway,3.4,36.41,10.7,1384645.0,0.0,36.91,33.51,,0.0,0.0,25992.0,-37.799979339458545,144.95868745732506,-37.800674382546184,144.95856488996805
28111,,Carlton,Road Footway,1.61,73.0,45.3,1384664.0,0.0,36.91,35.3,,0.0,0.0,28112.0,-37.804649551522886,144.9652116975936,-37.80387164452688,144.96534759323262
